"rt","stimulus","response","typeoftrial","subject","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","question_order","practice_rating","sentence_num","rating","Experiment"
"82166","
        <p style=""font-size:20px;""> Welcome! Thank you for your interest in our study. </p>
        <p style=""font-size:20px;""> This study is being conducted by researchers at Bowdoin College.</p>
        <p style=""font-size:20px;""> In this experiment, you will be asked to rate the accuracy of English and Spanish translations.</p>
        <p style=""font-size:20px;""> The entire experiment should not last more than 20 minutes. You will be paid $3 USD for your participation. </p>
        <p style=""font-size:20px;""> Please click <a href = ""https://drive.google.com/file/d/1L92a02eEKCpaAEipmqDcBCDR7rsarqFE/view?usp=sharing"" target = ""_blank"">here</a> to read the full consent form. </p>
        <p style=""font-size:20px;""> If you agree to participate, please click the button below to continue to experiment instructions.</p>
        ","0","consent","18892","html-button-response","0","82166","0.0-0.0","48","1","2022-11-29 21:25:12","2df368f4e41f066fd1c82c297b4a1108","187.174.136.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0","","Firefox","107.0","Windows","10.0","","","","",""
"4894","","{""ID"":""6151cfe3ba49dd3ad62708ee""}","ID","18892","survey-text","1","87065","0.0-1.0","48","1","2022-11-29 21:25:12","2df368f4e41f066fd1c82c297b4a1108","187.174.136.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0","","Firefox","107.0","Windows","10.0","","","","",""
"19276","
        <p style=""font-size:20px;""> You are about to begin the practice test. </p>
        <p style=""font-size:20px;""> On each trial, you will see a sentence in English and its corresponding Spanish translation. </p>
        <p style=""font-size:20px;""> You will rate the accuracy of the translation on a scale from ""Not at all accurate"" to ""Very accurate."" </p>
        <p style=""font-size:20px;""> If you rate the translation as ""Somewhat innaccurate"" or ""Not at all accurate,"" you will be asked to provide your own translation or a reason why the translation is inaccurate. </p>
        <p style=""font-size:20px;""> Click the button below to continue to the practice session.</p>","0","instructions","18892","html-button-response","2","106343","0.0-2.0","48","1","2022-11-29 21:25:12","2df368f4e41f066fd1c82c297b4a1108","187.174.136.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0","","Firefox","107.0","Windows","10.0","","","","",""
"13085","You see how an artist is running <br> T&uacute ves como un artista est&aacute corriendo","{""Q0"":4}","practice","18892","survey-likert","3","119430","0.0-3.0-0.0","48","1","2022-11-29 21:25:12","2df368f4e41f066fd1c82c297b4a1108","187.174.136.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0","","Firefox","107.0","Windows","10.0","[0]","4","","",""
"16166","You drop a rock on a phone <br> T&uacute tiras una piedra a un tel&eacutefono","{""Q0"":4}","practice","18892","survey-likert","4","135599","0.0-3.0-0.1","48","1","2022-11-29 21:25:12","2df368f4e41f066fd1c82c297b4a1108","187.174.136.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0","","Firefox","107.0","Windows","10.0","[0]","4","","",""
"10957","You see how a teacher is drawing a picture <br> T&uacute ves como un maestro pinta una foto","{""Q0"":3}","practice","18892","survey-likert","5","146559","0.0-3.0-0.2","48","1","2022-11-29 21:25:12","2df368f4e41f066fd1c82c297b4a1108","187.174.136.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0","","Firefox","107.0","Windows","10.0","[0]","3","","",""
"6702","You drop a bowling ball on a mircrowave <br> T&uacute tiras una bola de boliche a un horno","{""Q0"":4}","practice","18892","survey-likert","6","153263","0.0-3.0-0.3","48","1","2022-11-29 21:25:12","2df368f4e41f066fd1c82c297b4a1108","187.174.136.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0","","Firefox","107.0","Windows","10.0","[0]","4","","",""
"15502","You see how a tiger is playing with a goose <br> T&uacute ves como un le&oacuten come una pizza","{""Q0"":0}","practice","18892","survey-likert","7","168767","0.0-3.0-0.4","48","1","2022-11-29 21:25:12","2df368f4e41f066fd1c82c297b4a1108","187.174.136.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0","","Firefox","107.0","Windows","10.0","[0]","0","","",""
"26044","You see how a tiger is playing with a goose <br> T&uacute ves como un le&oacuten come una pizza","{""Q0"":""Tu ves como un tigre juega con un ganso""}","practice_low_rate","18892","survey-text","8","194815","0.0-3.0-1.4-0.4","48","1","2022-11-29 21:25:12","2df368f4e41f066fd1c82c297b4a1108","187.174.136.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0","","Firefox","107.0","Windows","10.0","","","5","",""
"4766","You see how a duck is playing with a pumpkin <br> T&uacute ves como un pato est&aacute jugando con una calabaza","{""Q0"":4}","practice","18892","survey-likert","9","199582","0.0-3.0-0.5","48","1","2022-11-29 21:25:12","2df368f4e41f066fd1c82c297b4a1108","187.174.136.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0","","Firefox","107.0","Windows","10.0","[0]","4","","",""
"4950","<p style=""font-size:20px;"">You have now completed the practice session! </p>
        <p style=""font-size:20px;"">You will now move on to the main experiment. </p>
        <p style=""font-size:20px;"">Please click the button below to continue. </p>","0","movetoexp","18892","html-button-response","10","204534","0.0-4.0","48","1","2022-11-29 21:25:12","2df368f4e41f066fd1c82c297b4a1108","187.174.136.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0","","Firefox","107.0","Windows","10.0","","","","",""
