"rt","stimulus","response","typeoftrial","subject","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","question_order","practice_rating","sentence_num","rating","Experiment"
"15162","
        <p style=""font-size:20px;""> Welcome! Thank you for your interest in our study. </p>
        <p style=""font-size:20px;""> This study is being conducted by researchers at Bowdoin College.</p>
        <p style=""font-size:20px;""> In this experiment, you will be asked to rate the accuracy of English and Spanish translations.</p>
        <p style=""font-size:20px;""> The entire experiment should not last more than 20 minutes. You will be paid $3 USD for your participation. </p>
        <p style=""font-size:20px;""> Please click <a href = ""https://drive.google.com/file/d/1L92a02eEKCpaAEipmqDcBCDR7rsarqFE/view?usp=sharing"" target = ""_blank"">here</a> to read the full consent form. </p>
        <p style=""font-size:20px;""> If you agree to participate, please click the button below to continue to experiment instructions.</p>
        ","0","consent","39035","html-button-response","0","15170","0.0-0.0","56","1","2022-11-29 21:26:42","2df368f4e41f066fd1c82c297b4a1108","189.167.12.41","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","6.3","","","","",""
"5318","","{""ID"":""613c26f7960541b930b654d7""}","ID","39035","survey-text","1","20503","0.0-1.0","56","1","2022-11-29 21:26:42","2df368f4e41f066fd1c82c297b4a1108","189.167.12.41","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","6.3","","","","",""
"22844","
        <p style=""font-size:20px;""> You are about to begin the practice test. </p>
        <p style=""font-size:20px;""> On each trial, you will see a sentence in English and its corresponding Spanish translation. </p>
        <p style=""font-size:20px;""> You will rate the accuracy of the translation on a scale from ""Not at all accurate"" to ""Very accurate."" </p>
        <p style=""font-size:20px;""> If you rate the translation as ""Somewhat innaccurate"" or ""Not at all accurate,"" you will be asked to provide your own translation or a reason why the translation is inaccurate. </p>
        <p style=""font-size:20px;""> Click the button below to continue to the practice session.</p>","0","instructions","39035","html-button-response","2","43350","0.0-2.0","56","1","2022-11-29 21:26:42","2df368f4e41f066fd1c82c297b4a1108","189.167.12.41","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","6.3","","","","",""
"33179","You drop a bowling ball on a mircrowave <br> T&uacute tiras una bola de boliche a un horno","{""Q0"":1}","practice","39035","survey-likert","3","76535","0.0-3.0-0.0","56","1","2022-11-29 21:26:42","2df368f4e41f066fd1c82c297b4a1108","189.167.12.41","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","6.3","[0]","1","","",""
"15654","You drop a bowling ball on a mircrowave <br> T&uacute tiras una bola de boliche a un horno","{""Q0"":""Tú tiras una bola de boliche en el microondas ""}","practice_low_rate","39035","survey-text","4","92207","0.0-3.0-1.0-0.0","56","1","2022-11-29 21:26:42","2df368f4e41f066fd1c82c297b4a1108","189.167.12.41","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","6.3","","","6","",""
"14914","You drop a rock on a phone <br> T&uacute tiras una piedra a un tel&eacutefono","{""Q0"":3}","practice","39035","survey-likert","5","107126","0.0-3.0-0.1","56","1","2022-11-29 21:26:42","2df368f4e41f066fd1c82c297b4a1108","189.167.12.41","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","6.3","[0]","3","","",""
"24990","You see how a tiger is playing with a goose <br> T&uacute ves como un le&oacuten come una pizza","{""Q0"":1}","practice","39035","survey-likert","6","132127","0.0-3.0-0.2","56","1","2022-11-29 21:26:42","2df368f4e41f066fd1c82c297b4a1108","189.167.12.41","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","6.3","[0]","1","","",""
"18948","You see how a tiger is playing with a goose <br> T&uacute ves como un le&oacuten come una pizza","{""Q0"":""Tú ves como un león juega con un ganso ""}","practice_low_rate","39035","survey-text","7","151087","0.0-3.0-1.2-0.2","56","1","2022-11-29 21:26:42","2df368f4e41f066fd1c82c297b4a1108","189.167.12.41","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","6.3","","","5","",""
"19724","You see how a teacher is drawing a picture <br> T&uacute ves como un maestro pinta una foto","{""Q0"":1}","practice","39035","survey-likert","8","170815","0.0-3.0-0.3","56","1","2022-11-29 21:26:42","2df368f4e41f066fd1c82c297b4a1108","189.167.12.41","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","6.3","[0]","1","","",""
"12580","You see how a teacher is drawing a picture <br> T&uacute ves como un maestro pinta una foto","{""Q0"":""Tú ves como un profesor dibuja una foto ""}","practice_low_rate","39035","survey-text","9","183406","0.0-3.0-1.3-0.3","56","1","2022-11-29 21:26:42","2df368f4e41f066fd1c82c297b4a1108","189.167.12.41","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","6.3","","","4","",""
