"rt","stimulus","response","typeoftrial","subject","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","question_order","practice_rating","sentence_num","rating","Experiment"
"69569","
        <p style=""font-size:20px;""> Welcome! Thank you for your interest in our study. </p>
        <p style=""font-size:20px;""> This study is being conducted by researchers at Bowdoin College.</p>
        <p style=""font-size:20px;""> In this experiment, you will be asked to rate the accuracy of English and Spanish translations.</p>
        <p style=""font-size:20px;""> The entire experiment should not last more than 20 minutes. You will be paid $3 USD for your participation. </p>
        <p style=""font-size:20px;""> Please click <a href = ""https://drive.google.com/file/d/1L92a02eEKCpaAEipmqDcBCDR7rsarqFE/view?usp=sharing"" target = ""_blank"">here</a> to read the full consent form. </p>
        <p style=""font-size:20px;""> If you agree to participate, please click the button below to continue to experiment instructions.</p>
        ","0","consent","21883","html-button-response","0","69571","0.0-0.0","11","1","2022-11-29 21:24:41","2df368f4e41f066fd1c82c297b4a1108","189.153.47.131","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","Macintosh","Chrome","107.0.0.0","OS X","10_15_7","","","","",""
"5246","","{""ID"":""6147ab403dc5b011c6c71a86""}","ID","21883","survey-text","1","74823","0.0-1.0","11","1","2022-11-29 21:24:41","2df368f4e41f066fd1c82c297b4a1108","189.153.47.131","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","Macintosh","Chrome","107.0.0.0","OS X","10_15_7","","","","",""
"24752","
        <p style=""font-size:20px;""> You are about to begin the practice test. </p>
        <p style=""font-size:20px;""> On each trial, you will see a sentence in English and its corresponding Spanish translation. </p>
        <p style=""font-size:20px;""> You will rate the accuracy of the translation on a scale from ""Not at all accurate"" to ""Very accurate."" </p>
        <p style=""font-size:20px;""> If you rate the translation as ""Somewhat innaccurate"" or ""Not at all accurate,"" you will be asked to provide your own translation or a reason why the translation is inaccurate. </p>
        <p style=""font-size:20px;""> Click the button below to continue to the practice session.</p>","0","instructions","21883","html-button-response","2","99575","0.0-2.0","11","1","2022-11-29 21:24:41","2df368f4e41f066fd1c82c297b4a1108","189.153.47.131","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","Macintosh","Chrome","107.0.0.0","OS X","10_15_7","","","","",""
"47655","You see how a duck is playing with a pumpkin <br> T&uacute ves como un pato est&aacute jugando con una calabaza","{""Q0"":3}","practice","21883","survey-likert","3","147232","0.0-3.0-0.0","11","1","2022-11-29 21:24:41","2df368f4e41f066fd1c82c297b4a1108","189.153.47.131","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","Macintosh","Chrome","107.0.0.0","OS X","10_15_7","[0]","3","","",""
"8389","You see how an artist is running <br> T&uacute ves como un artista est&aacute corriendo","{""Q0"":3}","practice","21883","survey-likert","4","155630","0.0-3.0-0.1","11","1","2022-11-29 21:24:41","2df368f4e41f066fd1c82c297b4a1108","189.153.47.131","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","Macintosh","Chrome","107.0.0.0","OS X","10_15_7","[0]","3","","",""
"34545","You drop a rock on a phone <br> T&uacute tiras una piedra a un tel&eacutefono","{""Q0"":4}","practice","21883","survey-likert","5","190179","0.0-3.0-0.2","11","1","2022-11-29 21:24:41","2df368f4e41f066fd1c82c297b4a1108","189.153.47.131","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","Macintosh","Chrome","107.0.0.0","OS X","10_15_7","[0]","4","","",""
"91800","You see how a teacher is drawing a picture <br> T&uacute ves como un maestro pinta una foto","{""Q0"":3}","practice","21883","survey-likert","6","281982","0.0-3.0-0.3","11","1","2022-11-29 21:24:41","2df368f4e41f066fd1c82c297b4a1108","189.153.47.131","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","Macintosh","Chrome","107.0.0.0","OS X","10_15_7","[0]","3","","",""
"7508","You see how a tiger is playing with a goose <br> T&uacute ves como un le&oacuten come una pizza","{""Q0"":0}","practice","21883","survey-likert","7","289495","0.0-3.0-0.4","11","1","2022-11-29 21:24:41","2df368f4e41f066fd1c82c297b4a1108","189.153.47.131","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","Macintosh","Chrome","107.0.0.0","OS X","10_15_7","[0]","0","","",""
"80382","You see how a tiger is playing with a goose <br> T&uacute ves como un le&oacuten come una pizza","{""Q0"":""the translarion mentions a word that is not in the original sentence""}","practice_low_rate","21883","survey-text","8","369880","0.0-3.0-1.4-0.4","11","1","2022-11-29 21:24:41","2df368f4e41f066fd1c82c297b4a1108","189.153.47.131","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","Macintosh","Chrome","107.0.0.0","OS X","10_15_7","","","5","",""
"16048","You drop a bowling ball on a mircrowave <br> T&uacute tiras una bola de boliche a un horno","{""Q0"":1}","practice","21883","survey-likert","9","385931","0.0-3.0-0.5","11","1","2022-11-29 21:24:41","2df368f4e41f066fd1c82c297b4a1108","189.153.47.131","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","Macintosh","Chrome","107.0.0.0","OS X","10_15_7","[0]","1","","",""
