"rt","stimulus","response","typeoftrial","subject","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","question_order","practice_rating","sentence_num","rating","Experiment"
"9854","
        <p style=""font-size:20px;""> Welcome! Thank you for your interest in our study. </p>
        <p style=""font-size:20px;""> This study is being conducted by researchers at Bowdoin College.</p>
        <p style=""font-size:20px;""> In this experiment, you will be asked to rate the accuracy of English and Spanish translations.</p>
        <p style=""font-size:20px;""> The entire experiment should not last more than 20 minutes. You will be paid $3 USD for your participation. </p>
        <p style=""font-size:20px;""> Please click <a href = ""https://drive.google.com/file/d/1L92a02eEKCpaAEipmqDcBCDR7rsarqFE/view?usp=sharing"" target = ""_blank"">here</a> to read the full consent form. </p>
        <p style=""font-size:20px;""> If you agree to participate, please click the button below to continue to experiment instructions.</p>
        ","0","consent","27366","html-button-response","0","9856","0.0-0.0","28","1","2022-11-29 21:24:54","2df368f4e41f066fd1c82c297b4a1108","190.45.133.37","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","","","","",""
"6359","","{""ID"":""5afe71f12406810001d654cd""}","ID","27366","survey-text","1","16222","0.0-1.0","28","1","2022-11-29 21:24:54","2df368f4e41f066fd1c82c297b4a1108","190.45.133.37","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","","","","",""
"12839","
        <p style=""font-size:20px;""> You are about to begin the practice test. </p>
        <p style=""font-size:20px;""> On each trial, you will see a sentence in English and its corresponding Spanish translation. </p>
        <p style=""font-size:20px;""> You will rate the accuracy of the translation on a scale from ""Not at all accurate"" to ""Very accurate."" </p>
        <p style=""font-size:20px;""> If you rate the translation as ""Somewhat innaccurate"" or ""Not at all accurate,"" you will be asked to provide your own translation or a reason why the translation is inaccurate. </p>
        <p style=""font-size:20px;""> Click the button below to continue to the practice session.</p>","0","instructions","27366","html-button-response","2","29062","0.0-2.0","28","1","2022-11-29 21:24:54","2df368f4e41f066fd1c82c297b4a1108","190.45.133.37","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","","","","",""
"23046","You drop a rock on a phone <br> T&uacute tiras una piedra a un tel&eacutefono","{""Q0"":3}","practice","27366","survey-likert","3","52110","0.0-3.0-0.0","28","1","2022-11-29 21:24:54","2df368f4e41f066fd1c82c297b4a1108","190.45.133.37","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","[0]","3","","",""
"15932","You see how an artist is running <br> T&uacute ves como un artista est&aacute corriendo","{""Q0"":3}","practice","27366","survey-likert","4","68046","0.0-3.0-0.1","28","1","2022-11-29 21:24:54","2df368f4e41f066fd1c82c297b4a1108","190.45.133.37","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","[0]","3","","",""
"5925","You see how a duck is playing with a pumpkin <br> T&uacute ves como un pato est&aacute jugando con una calabaza","{""Q0"":3}","practice","27366","survey-likert","5","73974","0.0-3.0-0.2","28","1","2022-11-29 21:24:54","2df368f4e41f066fd1c82c297b4a1108","190.45.133.37","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","[0]","3","","",""
"12853","You drop a bowling ball on a mircrowave <br> T&uacute tiras una bola de boliche a un horno","{""Q0"":3}","practice","27366","survey-likert","6","86830","0.0-3.0-0.3","28","1","2022-11-29 21:24:54","2df368f4e41f066fd1c82c297b4a1108","190.45.133.37","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","[0]","3","","",""
"7109","You see how a teacher is drawing a picture <br> T&uacute ves como un maestro pinta una foto","{""Q0"":3}","practice","27366","survey-likert","7","93942","0.0-3.0-0.4","28","1","2022-11-29 21:24:54","2df368f4e41f066fd1c82c297b4a1108","190.45.133.37","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","[0]","3","","",""
"6517","You see how a tiger is playing with a goose <br> T&uacute ves como un le&oacuten come una pizza","{""Q0"":0}","practice","27366","survey-likert","8","100462","0.0-3.0-0.5","28","1","2022-11-29 21:24:54","2df368f4e41f066fd1c82c297b4a1108","190.45.133.37","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","[0]","0","","",""
"47529","You see how a tiger is playing with a goose <br> T&uacute ves como un le&oacuten come una pizza","{""Q0"":""The spanish phrase mentions different animals""}","practice_low_rate","27366","survey-text","9","147998","0.0-3.0-1.5-0.5","28","1","2022-11-29 21:24:54","2df368f4e41f066fd1c82c297b4a1108","190.45.133.37","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","","","5","",""
