"rt","stimulus","response","typeoftrial","subject","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","question_order","practice_rating","sentence_num","rating","Experiment"
"9724","
        <p style=""font-size:20px;""> Welcome! Thank you for your interest in our study. </p>
        <p style=""font-size:20px;""> This study is being conducted by researchers at Bowdoin College.</p>
        <p style=""font-size:20px;""> In this experiment, you will be asked to rate the accuracy of English and Spanish translations.</p>
        <p style=""font-size:20px;""> The entire experiment should not last more than 20 minutes. You will be paid $3 USD for your participation. </p>
        <p style=""font-size:20px;""> Please click <a href = ""https://drive.google.com/file/d/1L92a02eEKCpaAEipmqDcBCDR7rsarqFE/view?usp=sharing"" target = ""_blank"">here</a> to read the full consent form. </p>
        <p style=""font-size:20px;""> If you agree to participate, please click the button below to continue to experiment instructions.</p>
        ","0","consent","23077","html-button-response","0","9727","0.0-0.0","52","1","2022-11-29 21:25:27","2df368f4e41f066fd1c82c297b4a1108","88.21.15.54","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15","Macintosh","Safari","15.6","OS X","10_15_7","","","","",""
"6487","","{""ID"":""59e75bef3e4b5a00016aa4e3""}","ID","23077","survey-text","1","16234","0.0-1.0","52","1","2022-11-29 21:25:27","2df368f4e41f066fd1c82c297b4a1108","88.21.15.54","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15","Macintosh","Safari","15.6","OS X","10_15_7","","","","",""
"12981","
        <p style=""font-size:20px;""> You are about to begin the practice test. </p>
        <p style=""font-size:20px;""> On each trial, you will see a sentence in English and its corresponding Spanish translation. </p>
        <p style=""font-size:20px;""> You will rate the accuracy of the translation on a scale from ""Not at all accurate"" to ""Very accurate."" </p>
        <p style=""font-size:20px;""> If you rate the translation as ""Somewhat innaccurate"" or ""Not at all accurate,"" you will be asked to provide your own translation or a reason why the translation is inaccurate. </p>
        <p style=""font-size:20px;""> Click the button below to continue to the practice session.</p>","0","instructions","23077","html-button-response","2","29216","0.0-2.0","52","1","2022-11-29 21:25:27","2df368f4e41f066fd1c82c297b4a1108","88.21.15.54","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15","Macintosh","Safari","15.6","OS X","10_15_7","","","","",""
"10299","You see how a tiger is playing with a goose <br> T&uacute ves como un le&oacuten come una pizza","{""Q0"":0}","practice","23077","survey-likert","3","39517","0.0-3.0-0.0","52","1","2022-11-29 21:25:27","2df368f4e41f066fd1c82c297b4a1108","88.21.15.54","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15","Macintosh","Safari","15.6","OS X","10_15_7","[0]","0","","",""
"25325","You see how a tiger is playing with a goose <br> T&uacute ves como un le&oacuten come una pizza","{""Q0"":""Ves como un tigre persigue un ganso.""}","practice_low_rate","23077","survey-text","4","64850","0.0-3.0-1.0-0.0","52","1","2022-11-29 21:25:27","2df368f4e41f066fd1c82c297b4a1108","88.21.15.54","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15","Macintosh","Safari","15.6","OS X","10_15_7","","","5","",""
"4667","You see how an artist is running <br> T&uacute ves como un artista est&aacute corriendo","{""Q0"":4}","practice","23077","survey-likert","5","69519","0.0-3.0-0.1","52","1","2022-11-29 21:25:27","2df368f4e41f066fd1c82c297b4a1108","88.21.15.54","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15","Macintosh","Safari","15.6","OS X","10_15_7","[0]","4","","",""
"6848","You drop a rock on a phone <br> T&uacute tiras una piedra a un tel&eacutefono","{""Q0"":4}","practice","23077","survey-likert","6","76369","0.0-3.0-0.2","52","1","2022-11-29 21:25:27","2df368f4e41f066fd1c82c297b4a1108","88.21.15.54","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15","Macintosh","Safari","15.6","OS X","10_15_7","[0]","4","","",""
"11766","You drop a bowling ball on a mircrowave <br> T&uacute tiras una bola de boliche a un horno","{""Q0"":2}","practice","23077","survey-likert","7","88136","0.0-3.0-0.3","52","1","2022-11-29 21:25:27","2df368f4e41f066fd1c82c297b4a1108","88.21.15.54","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15","Macintosh","Safari","15.6","OS X","10_15_7","[0]","2","","",""
"9376","You see how a duck is playing with a pumpkin <br> T&uacute ves como un pato est&aacute jugando con una calabaza","{""Q0"":3}","practice","23077","survey-likert","8","97514","0.0-3.0-0.4","52","1","2022-11-29 21:25:27","2df368f4e41f066fd1c82c297b4a1108","88.21.15.54","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15","Macintosh","Safari","15.6","OS X","10_15_7","[0]","3","","",""
"7545","You see how a teacher is drawing a picture <br> T&uacute ves como un maestro pinta una foto","{""Q0"":3}","practice","23077","survey-likert","9","105061","0.0-3.0-0.5","52","1","2022-11-29 21:25:27","2df368f4e41f066fd1c82c297b4a1108","88.21.15.54","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15","Macintosh","Safari","15.6","OS X","10_15_7","[0]","3","","",""
"3422","<p style=""font-size:20px;"">You have now completed the practice session! </p>
        <p style=""font-size:20px;"">You will now move on to the main experiment. </p>
        <p style=""font-size:20px;"">Please click the button below to continue. </p>","0","movetoexp","23077","html-button-response","10","108487","0.0-4.0","52","1","2022-11-29 21:25:27","2df368f4e41f066fd1c82c297b4a1108","88.21.15.54","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15","Macintosh","Safari","15.6","OS X","10_15_7","","","","",""
"5809","You see how a donkey is drinking water <br> T&uacute ves como un burro est&aacute bebiendo agua","{""Q0"":3}","trial","23077","survey-likert","11","114297","0.0-5.0-0.0","52","1","2022-11-29 21:25:27","2df368f4e41f066fd1c82c297b4a1108","88.21.15.54","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15","Macintosh","Safari","15.6","OS X","10_15_7","[0]","","45","3",""
