"rt","stimulus","response","typeoftrial","subject","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","question_order","practice_rating","sentence_num","rating","Experiment"
"6950","
        <p style=""font-size:20px;""> Welcome! Thank you for your interest in our study. </p>
        <p style=""font-size:20px;""> This study is being conducted by researchers at Bowdoin College.</p>
        <p style=""font-size:20px;""> In this experiment, you will be asked to rate the accuracy of English and Spanish translations.</p>
        <p style=""font-size:20px;""> The entire experiment should not last more than 20 minutes. You will be paid $3 USD for your participation. </p>
        <p style=""font-size:20px;""> Please click <a href = ""https://drive.google.com/file/d/1L92a02eEKCpaAEipmqDcBCDR7rsarqFE/view?usp=sharing"" target = ""_blank"">here</a> to read the full consent form. </p>
        <p style=""font-size:20px;""> If you agree to participate, please click the button below to continue to experiment instructions.</p>
        ","0","consent","94","html-button-response","0","6953","0.0-0.0","45","1","2022-11-29 21:25:10","2df368f4e41f066fd1c82c297b4a1108","201.141.108.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","Macintosh","Chrome","105.0.0.0","OS X","10_15_6","","","","",""
"79011","","{""ID"":""6140c26c2ee391b3f4601f01""}","ID","94","survey-text","1","85991","0.0-1.0","45","1","2022-11-29 21:25:10","2df368f4e41f066fd1c82c297b4a1108","201.141.108.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","Macintosh","Chrome","105.0.0.0","OS X","10_15_6","","","","",""
"16282","
        <p style=""font-size:20px;""> You are about to begin the practice test. </p>
        <p style=""font-size:20px;""> On each trial, you will see a sentence in English and its corresponding Spanish translation. </p>
        <p style=""font-size:20px;""> You will rate the accuracy of the translation on a scale from ""Not at all accurate"" to ""Very accurate."" </p>
        <p style=""font-size:20px;""> If you rate the translation as ""Somewhat innaccurate"" or ""Not at all accurate,"" you will be asked to provide your own translation or a reason why the translation is inaccurate. </p>
        <p style=""font-size:20px;""> Click the button below to continue to the practice session.</p>","0","instructions","94","html-button-response","2","102276","0.0-2.0","45","1","2022-11-29 21:25:10","2df368f4e41f066fd1c82c297b4a1108","201.141.108.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","Macintosh","Chrome","105.0.0.0","OS X","10_15_6","","","","",""
"6006","You see how a duck is playing with a pumpkin <br> T&uacute ves como un pato est&aacute jugando con una calabaza","{""Q0"":4}","practice","94","survey-likert","3","108285","0.0-3.0-0.0","45","1","2022-11-29 21:25:10","2df368f4e41f066fd1c82c297b4a1108","201.141.108.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","Macintosh","Chrome","105.0.0.0","OS X","10_15_6","[0]","4","","",""
"5653","You see how an artist is running <br> T&uacute ves como un artista est&aacute corriendo","{""Q0"":4}","practice","94","survey-likert","4","113943","0.0-3.0-0.1","45","1","2022-11-29 21:25:10","2df368f4e41f066fd1c82c297b4a1108","201.141.108.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","Macintosh","Chrome","105.0.0.0","OS X","10_15_6","[0]","4","","",""
"5753","You see how a teacher is drawing a picture <br> T&uacute ves como un maestro pinta una foto","{""Q0"":1}","practice","94","survey-likert","5","119701","0.0-3.0-0.2","45","1","2022-11-29 21:25:10","2df368f4e41f066fd1c82c297b4a1108","201.141.108.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","Macintosh","Chrome","105.0.0.0","OS X","10_15_6","[0]","1","","",""
"20113","You see how a teacher is drawing a picture <br> T&uacute ves como un maestro pinta una foto","{""Q0"":""It is translated literally when it can be interpreted a different way""}","practice_low_rate","94","survey-text","6","139819","0.0-3.0-1.2-0.2","45","1","2022-11-29 21:25:10","2df368f4e41f066fd1c82c297b4a1108","201.141.108.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","Macintosh","Chrome","105.0.0.0","OS X","10_15_6","","","4","",""
"11098","You see how a tiger is playing with a goose <br> T&uacute ves como un le&oacuten come una pizza","{""Q0"":0}","practice","94","survey-likert","7","150920","0.0-3.0-0.3","45","1","2022-11-29 21:25:10","2df368f4e41f066fd1c82c297b4a1108","201.141.108.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","Macintosh","Chrome","105.0.0.0","OS X","10_15_6","[0]","0","","",""
"10576","You see how a tiger is playing with a goose <br> T&uacute ves como un le&oacuten come una pizza","{""Q0"":""Tu ves como un tigre esta jugando con un ganzo""}","practice_low_rate","94","survey-text","8","161501","0.0-3.0-1.3-0.3","45","1","2022-11-29 21:25:10","2df368f4e41f066fd1c82c297b4a1108","201.141.108.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","Macintosh","Chrome","105.0.0.0","OS X","10_15_6","","","5","",""
"9975","You drop a bowling ball on a mircrowave <br> T&uacute tiras una bola de boliche a un horno","{""Q0"":3}","practice","94","survey-likert","9","171479","0.0-3.0-0.4","45","1","2022-11-29 21:25:10","2df368f4e41f066fd1c82c297b4a1108","201.141.108.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","Macintosh","Chrome","105.0.0.0","OS X","10_15_6","[0]","3","","",""
